100,537,690,1876,1960,2030,2108,2237,2719,3071,3646,3801,3967,3986,4327,4461,5147,5339,5736,5940,5954,6011,6205,6320,6756,6760,7295,7576,7594,7891,8021,8810,8866,9019,9170,9338,9734,10055,10192,10262,10280,10316,10491,11412,11637,12152,12833,12850,13513,13604,13754,13844,14226,14477,16878,17243,17783,17844,18457,18558,18695,19038,19411,19855,20087,20149,20358,20801,21049,21233,21286,21627,22389,23905,24047,24171,24244,24322,24418,24803,25384,26181,26622,26647,27163,27568,28064,28770,28895,28936,29255,29508,29667,29908,30413,30443,30529,30889,31621,31865,32698;
100,181,315,837,1698,1720,2352,2908,3078,3424,3748,3809,4592,5121,5162,5706,5836,5929,6795,6808,6897,6909,7235,7676,7784,8415,9334,9453,9545,10230,10547,10557,10762,11208,11899,11914,11977,12265,12854,13004,13541,13611,14473,14984,15149,15440,15488,15863,16014,16187,16354,16452,16525,16569,17144,17154,17219,17287,17458,17500,17641,17856,18004,18841,18874,18962,19475,20753,20975,21451,21657,21718,21919,22341,22379,22447,22502,23096,23239,23775,24122,24363,24603,25015,25807,26148,26904,27050,28440,28465,29344,29901,29918,30008,30082,30332,30880,31226,31349,31663,32692;
100,111,124,129,789,958,2536,2654,2705,3245,3604,3817,4338,4424,4594,4686,4687,4723,4890,5046,5396,5878,5931,6081,6410,7578,7654,7698,8373,8763,9178,9353,10336,10341,10482,10630,10654,10775,11020,11049,11180,11299,11850,12639,12775,12893,13892,14700,14749,15586,15746,16268,17452,17690,17779,17943,18358,18806,18928,19001,19005,19511,19670,20342,21638,21796,21834,22071,22346,22745,22755,23573,24660,25390,25561,25636,25670,25751,25797,26035,26538,26975,27474,27551,28002,28040,28173,28553,28875,29004,29240,29308,29409,29455,29486,30075,30136,30251,32370,32377,32571;
100,305,592,879,990,1647,1898,1906,2081,2401,2676,3250,3784,5266,5823,5904,6202,6239,6242,6592,6690,7205,7656,8070,8346,8759,8859,9091,9728,9830,9986,10023,10183,10637,10963,11687,11897,11920,11924,12013,12277,12910,13351,13546,13785,13941,14651,14661,14773,14816,14906,15215,15251,15624,16002,16058,16225,16553,16800,17860,17900,18029,18146,19339,19539,19663,19917,21406,22197,22496,22525,22629,22793,23005,23759,23768,24095,24484,24577,24623,25066,25085,25425,26219,26351,27316,27328,27681,27974,28566,29221,29824,30053,30701,31007,31134,31616,31653,31833,32174,32355;
100,145,415,1116,1190,1756,2007,2492,2876,3730,3958,3992,4312,4847,4893,4898,5317,5431,5500,5712,5714,7320,7342,7467,8522,8955,9049,9125,9368,9545,9810,10025,10326,10777,11006,11443,11819,13275,13581,13800,13983,14021,14057,14278,14364,14861,15290,15415,15864,16023,16417,16657,16688,16768,16833,16875,17016,17054,17532,17720,18470,18593,18698,18736,18902,19260,19531,19887,19990,20008,20788,21523,21643,21660,21940,22305,22587,22704,23131,23224,23329,23544,23546,24299,24958,25062,25652,26074,26660,27037,27067,27194,27355,27543,28526,28616,29647,30919,31587,31993,32662;
100,452,515,608,795,970,1112,2322,2379,2442,3730,4471,4770,4942,5314,5502,5754,5783,5888,6456,6603,6685,7488,7660,8340,8600,9320,9394,9575,9664,10049,10184,10254,10379,10635,11635,12304,12832,12957,13459,13773,14090,14356,14504,14915,15084,15175,15297,15776,16000,16241,17070,17523,17656,17732,17758,17819,18006,18304,18584,18694,18743,18748,18962,19789,20034,20093,20631,20748,21208,21880,23515,23616,23690,24068,24213,24338,24660,24821,25426,26063,26920,27177,27433,27869,27901,28041,28543,28705,28837,29865,29949,30047,30147,30191,30292,31427,31565,31715,31905,32524;
100,982,1963,2073,2354,3030,3282,3363,3638,3866,5248,5326,5717,6220,6357,6546,6922,6954,7843,7880,7901,8236,8298,8476,9458,9679,9946,9996,10026,10202,10259,10270,10856,10886,11061,11451,11481,11785,12015,12224,12603,13565,13884,14278,15419,16269,16614,16701,17983,18197,18232,18373,18647,18721,19007,19628,19665,19993,20275,20665,20964,21260,21332,21361,21456,21503,22162,22372,22396,22785,22952,23110,23817,24225,25124,25424,25586,25778,25948,26649,26728,27508,27576,28184,28400,28558,29551,29579,29584,30090,30297,30388,30918,31162,31243,31597,31608,32180,32413,32421,32561;
100,58,87,386,1219,1439,1913,2381,2587,3174,3354,3424,3480,3634,3818,3972,4010,4024,4188,4385,6143,6156,6529,6766,7550,7702,7789,7826,7845,8054,8200,8732,9266,9369,9718,10201,10581,10885,11235,11325,12351,12609,13002,13569,13772,14516,14747,15164,15291,15483,15510,15998,16222,16708,17155,17190,17203,17310,17442,17546,17592,17706,17764,17786,17898,18984,19053,19637,19896,20140,20202,20660,20895,21294,21470,21731,21732,21736,22275,22419,23546,24052,24323,24703,25326,25414,25492,25631,25879,27038,27222,27887,28346,28932,29309,30212,30514,31009,31057,31105,32614;
100,728,855,920,1112,1579,1799,1805,1911,1927,2510,2533,3280,4366,4781,5011,5114,5549,5807,6140,6286,6958,7009,7009,7037,7142,8311,9457,9608,9991,10377,10802,11052,11187,11297,11407,11914,12002,12016,12246,12264,12273,12444,13631,13823,13914,14151,14369,14907,15156,15320,15445,16074,16434,16510,16582,17212,17998,18439,18598,18923,19083,19128,19829,19988,21186,21289,21289,21605,21634,21965,22592,22621,23294,23589,23876,24165,24737,25054,25450,26240,26631,26785,27146,27166,27247,27359,27735,28091,28590,28750,28914,29138,29233,29320,29871,29893,30209,30843,31059,32589;
100,153,192,352,481,831,1037,2552,3213,3318,3320,3679,3847,3998,4133,4203,4394,4677,4942,5321,5366,5476,5656,6147,6158,6196,6660,7344,8509,8611,8640,8688,8805,9522,9827,10258,10746,11295,11604,11761,12041,12306,12838,13105,13480,13670,13978,14131,14853,14861,15253,15626,15728,16318,16419,17740,17998,18064,18129,18152,19007,19213,19319,19576,19985,20174,20290,20782,21132,21892,21963,22715,23228,23663,23672,24187,24308,24325,24605,24610,25657,26045,26154,27385,28207,28282,28581,28733,28812,29184,29267,29293,29843,29888,30124,30397,31049,31157,31704,31892,32219;
