100,324,428,546,963,1332,1760,2449,2752,2924,3136,3581,3672,4631,4751,5497,5606,5873,5930,6142,6886,7328,8818,9037,9105,9165,9214,9703,10838,11209,11517,11813,11857,12266,12299,12397,12470,12869,13189,13447,13994,14184,14388,14565,14947,15145,15215,15509,16491,16592,16838,16887,16926,16968,17126,17213,18167,18487,18812,19082,19214,19640,19726,19929,20184,20314,20676,21400,21884,21995,22711,23029,23707,23833,23991,24565,24721,24740,24952,24954,24962,25160,25425,25842,26577,26737,27405,27977,28082,28462,28483,28645,30820,31347,31422,31425,32053,32141,32195,32196,32233;
100,776,790,809,1054,1353,2132,2204,2274,2758,2921,2937,3385,4575,4577,4730,5166,5216,5322,5738,5946,6097,6394,6457,6720,7695,8175,8345,8422,9015,9016,9704,10036,10314,10838,11089,11389,11975,12189,12557,14272,14367,14586,15093,15151,15282,15480,15506,15602,15645,15943,16558,17022,17042,17335,18037,18565,18599,18779,20259,20415,20653,20697,20803,21441,22431,22895,23097,23559,23579,23715,24053,24258,24277,24631,25065,25182,25242,25366,25689,25755,25793,25833,26049,26477,26627,27195,27568,27581,27662,28359,29376,29649,29815,30169,30976,31371,32001,32083,32157,32569;
100,904,1073,1422,3075,3176,3311,3745,3805,3828,4648,5555,5746,6070,6075,6298,6359,6378,6591,6612,6817,7298,7811,7889,8524,9063,9487,9687,9856,10086,10963,11946,12005,12587,12605,13649,14265,15071,15234,15263,15321,15430,15652,15688,15892,16388,16832,16901,17491,18015,18069,18103,18193,18219,18378,18443,18557,18687,18804,19253,19259,19517,19562,19608,21638,21996,22083,22691,23103,23270,23288,23492,23996,25004,25228,25709,25863,26005,26226,26317,27193,27301,27326,27924,27941,28453,28925,29274,29402,29462,30037,30238,30446,30554,30671,30704,30706,31876,32115,32301,32403;
100,442,1318,1333,1361,1539,1890,2023,2332,2934,3094,3234,3319,3460,3473,3912,4238,4631,4655,5291,5690,7088,7348,8327,10265,10490,10725,11206,11427,11822,11973,12379,12913,12938,13617,13749,13768,14064,14129,14515,14805,15385,15415,15608,15950,16213,16213,16414,16504,16695,17283,18041,18152,18775,18911,19352,19409,19850,20416,20552,21132,21187,21265,21504,21771,21901,21913,22093,22400,22835,22990,23952,24200,24736,24780,24865,25107,25187,25386,26087,27733,27793,28007,28123,28519,28738,29101,29176,29355,29391,30275,30625,30939,31123,31387,31596,31705,31797,31828,31986,32543;
100,150,395,535,814,1001,1039,1427,1575,1577,2063,2308,2648,3215,3455,4194,5779,5840,5976,6156,6320,6806,7972,8313,8513,9093,9186,9369,9702,10405,10639,10865,10991,11268,11452,12545,12639,13156,13752,13885,14174,15109,15348,15648,15672,15776,15959,16639,16694,17292,17609,18673,18755,19498,19589,20664,21649,21667,21669,22793,22839,23240,23555,23647,23797,24340,24400,25005,25037,25040,25121,25373,25438,25886,26511,26772,27311,27412,27823,27969,28354,28640,29031,29232,29393,29617,29640,29753,30032,30427,30793,31068,31504,32001,32116,32161,32228,32368,32469,32490,32641;
100,72,449,646,935,1221,2021,2183,3155,3348,4260,4309,4375,4954,5337,5341,5956,6504,6612,8025,8392,8900,8907,9021,9840,10268,10625,10667,10928,11020,11297,11839,12636,12672,12721,13523,13557,13916,13973,14254,14448,14648,14849,15493,15767,16232,16479,16586,17173,17508,17539,17631,17938,18027,18392,18781,19057,19470,19974,20369,20423,20475,20580,20703,21054,21087,21393,21626,22365,22379,23170,23493,23539,24255,24396,24424,24598,24850,25527,25817,26050,26173,26175,26317,27536,28129,28170,28578,28700,28973,29479,29738,30378,30416,30555,31615,32314,32432,32479,32554,32646;
100,37,750,971,1061,1552,1689,2053,2266,3192,3308,4898,5227,5460,5721,5966,6208,6823,6917,7417,7418,7775,7793,7796,8168,8232,8861,9132,9601,9638,9730,10223,10864,10901,11166,11258,11646,11681,12683,12740,12859,13162,13408,13770,14219,14938,15424,15440,15496,16056,16101,16304,16580,16783,17548,17660,17675,17950,18077,18791,18919,19094,19211,19248,19396,21213,21460,21637,22183,22388,22787,23053,23137,23348,23401,23486,25321,25330,25406,25775,26321,26775,26794,27136,28197,28454,28789,28967,29004,29752,29871,30554,30631,30849,30927,31239,31251,31523,31799,32153,32533;
100,209,481,842,1244,1450,1490,2098,2733,2780,2957,3026,3134,3180,3182,3553,3842,3886,4248,4642,4943,5232,5911,6771,7918,8213,8688,10095,11025,11421,11712,11898,12044,12099,12230,12322,12745,13329,14105,14133,15415,15556,15821,16004,16384,16470,16584,16882,16943,17038,17247,17427,17830,18501,18861,19067,19549,19854,19858,19947,19973,20045,20181,20196,20205,20316,20783,21039,21450,22349,22553,23153,23627,23910,24181,24189,24306,24564,24931,25131,25483,25963,27496,27627,27805,28011,28114,28117,28237,28453,28622,29077,29144,29311,29675,29952,30092,30714,31957,32078,32365;
100,993,1649,1802,1829,1859,2397,2705,2889,3983,4450,4603,6139,6328,6541,6737,7801,8043,8360,8918,8925,9216,9240,9522,9980,9984,10588,11165,11741,11784,12400,12472,12479,12685,12994,13745,13902,13986,14564,15474,15481,15766,16102,16214,16379,16906,17287,17804,18141,18619,19104,19120,19175,19870,20005,20335,20571,20793,22190,22196,22581,22623,22670,22978,23121,23834,23889,24683,24752,25512,25855,26258,26305,26647,26716,26844,27390,27505,27535,27633,27774,27857,27908,28476,28575,28767,29044,29102,29123,29371,29527,29765,29890,30191,31328,31392,31584,31859,31978,31987,32724;
100,104,171,326,1094,1147,1202,2496,2701,2870,2996,3041,3532,3538,3650,3721,4390,4433,4579,4817,5535,5714,5992,6488,6522,6654,6760,7139,7262,7703,8248,8518,9865,10852,10868,10956,11099,11185,11363,11532,12330,14018,14145,14400,14471,14606,15191,15853,15949,16129,16265,17482,17691,17865,18728,19020,19215,19459,20309,20448,20557,21009,21048,21184,21664,21881,22812,23173,23655,24167,24207,24309,24612,25034,25609,26477,26604,26734,27223,27699,27916,28163,28572,28833,29157,29221,29483,29755,30186,30605,30693,30792,30972,31335,31388,31829,32011,32089,32111,32230,32530;
