100,32179,31668,30492,29793,29091,28916,28875,28531,28501,28497,27991,27764,27710,27702,27682,26520,26099,25888,25463,24375,23801,23635,22925,22836,21360,21304,20945,20712,20659,20541,20392,20212,20023,19767,19705,19570,19451,18946,17970,17754,16439,15939,15825,15663,15463,15326,15270,14938,14878,14568,13874,13347,12691,12513,12395,12023,11896,11527,11113,11003,10936,10874,10861,10561,10476,10303,10224,10181,9348,8213,8211,8016,7997,7110,6809,6710,6667,6255,5883,5774,5484,5216,4828,4565,4290,4163,3453,2939,2917,2907,2650,2480,2475,2085,1913,1592,1317,137,120,45;
100,32061,31575,30873,30873,30092,29729,29684,28612,28598,28569,28495,27461,27280,27134,26877,26747,26109,26039,25806,25325,25297,24886,24522,24423,24303,23794,23420,23053,22751,22591,22101,21981,21862,21836,21492,20512,20391,20146,19768,19691,18536,18396,18224,16463,15251,14946,14659,14381,14287,14225,13507,12909,12778,12576,12296,11889,11868,11809,11785,11682,11496,11246,11100,11009,10998,10648,10638,10163,9652,9309,9246,8981,8892,8819,8746,8218,7944,7710,7504,7370,7080,6773,6752,6735,5815,5650,5185,4389,4305,4170,3841,3741,3336,3289,2910,2797,2689,1581,1348,405;
100,31591,31557,31547,31313,31310,31177,30630,30220,29848,29779,28976,28898,28651,28555,26356,26040,25781,25665,25635,24780,24655,23968,23251,22830,22575,22537,22480,22122,22073,21861,21801,21406,20679,20494,20405,20269,20177,19958,19712,18749,18491,17718,16537,16513,16499,16250,16167,15042,14467,14303,13521,13312,12755,12708,12261,11953,11608,11063,10160,10089,9799,9730,9174,9102,8662,8597,8541,8400,8297,8256,8202,8137,7365,7365,7169,6755,6553,6000,5709,5488,5285,4670,4252,4143,3889,3089,2769,2668,2619,2542,2523,2436,1558,1492,1329,1223,952,440,377,118;
100,32238,32231,31778,31456,31383,30612,30573,30409,30387,28935,28893,28794,28678,28510,28474,28316,27865,27850,27760,27504,27105,26883,26279,26276,25931,25720,25473,25470,25454,25338,25325,25104,24932,24920,24720,24484,24160,24036,23510,22974,22577,22183,22099,21920,21806,21426,21198,19270,19092,18013,17885,17545,17016,16300,16034,15970,15177,15155,14938,14868,14247,14068,14050,13959,13897,13814,12622,12524,12345,11915,11804,11638,11015,9568,9420,9351,9291,8398,8233,7726,7559,6989,6451,6442,6413,6042,5875,5694,5145,4342,4314,4142,3373,2655,1845,1723,1636,1548,610,217;
100,32601,32176,31731,31532,31521,31361,31142,31040,30895,30269,30126,30086,29732,29251,29221,28273,27588,27266,26885,26679,26545,26292,26230,26139,25962,25754,25726,24545,24087,24021,23591,23079,21896,21715,21075,20951,20612,20076,20073,20045,20044,19916,19746,19603,19401,19307,18406,18316,17915,17801,17449,16680,16499,16241,15274,15019,14799,14673,13911,13510,13446,13339,13230,13149,12298,12032,11660,11067,10953,10940,8806,8313,7784,7352,7235,6932,6737,6737,6316,6249,6144,6108,6065,6056,5398,5216,5194,4977,4603,4465,4401,4205,3830,3772,3409,2784,2274,1568,1056,657;
100,32259,31703,31312,31130,30946,30878,30556,30390,30281,29439,29118,28547,28041,27705,27295,27013,26460,26427,25813,25232,24526,23980,21877,21842,21424,21012,20907,20805,20648,20400,20053,19846,19466,19464,19191,19070,18900,18242,18227,18204,17664,17662,17440,17239,17011,16978,16402,16284,16079,15940,15920,15861,15628,13958,13890,13056,12728,12653,12413,12159,11869,11656,11512,11472,11222,11125,10901,10692,9465,9301,8930,8803,8576,7686,7502,6737,6319,5623,5560,5154,5020,4901,4726,4569,4415,4283,3775,3604,3241,3075,2489,2357,2342,1926,1413,1380,1252,1162,647,168;
100,32721,32664,32493,32380,32277,32187,32154,32106,32045,31893,31845,31664,31614,31404,31226,31090,30829,30644,30537,30509,30302,29754,29400,28995,28613,27531,27243,27057,26918,26801,25813,25236,25046,25012,23699,23555,23372,23080,22709,22016,21876,21430,21351,21275,20357,19673,19562,19172,19031,18950,18901,18126,17855,17120,16802,16315,16145,15730,15411,14154,14000,13314,13184,13024,12933,12820,12140,11760,11505,11046,10682,10371,10306,10000,9873,9825,9041,8978,8903,8901,8288,8167,7739,7707,7244,6288,5132,4833,3360,2692,2648,2068,1593,1358,1328,1043,905,783,660,34;
100,32747,32677,32449,32046,31851,31410,30916,30507,30358,30136,30053,29675,29661,28954,28832,28785,28743,28401,28362,27253,27036,26827,26467,25846,25776,25413,24871,24756,24591,24418,24131,23924,23047,22774,22620,22320,22111,21131,20959,20944,20776,20694,20218,20058,19784,18699,18569,18480,17672,17627,17522,17426,17193,17009,16889,16710,16690,16290,16164,16080,15371,14303,13855,13583,12985,12802,12342,10114,9533,9520,9486,9401,9220,9181,8723,8405,8383,8153,8107,7939,7509,7315,7235,7006,6611,6212,5902,4421,4394,3670,2591,2543,2207,1868,1164,1069,947,895,704,85;
100,32561,32287,32195,31576,31152,31010,30384,30223,28948,28842,28736,28671,28555,27887,27492,27439,27422,26982,26981,26855,26542,25099,24711,24380,24346,24232,23824,23777,23329,23262,22999,22796,22774,22590,22511,22382,21340,21321,20766,20749,20421,20205,19977,19716,19612,19035,18702,18486,18041,17459,17439,16596,16064,15433,15331,15234,14980,14533,14456,14445,13944,13940,13899,13717,13587,12981,12959,12538,12174,11987,11814,11310,10773,9791,9547,9479,9401,8250,8230,8185,7980,7795,7606,7447,7159,6710,5966,5198,4716,4405,3976,3560,3078,2537,1883,1551,1403,1375,1293,1236;
100,32699,32463,30726,30095,29531,28881,28758,27681,27548,26780,26744,26497,26336,26164,26103,25456,24114,24114,24031,23385,22436,22203,22153,21446,21072,20753,20663,20579,20144,20103,19838,19797,19702,19264,19206,19178,18127,17777,17777,17579,16505,16449,15840,15754,15640,15065,14578,14559,14323,14119,13793,13692,12479,12412,12280,12261,12081,11927,11927,11752,11751,11722,11398,11099,9933,9620,8913,8612,8524,8469,6887,6868,6636,6327,6025,6022,5948,5860,5674,5169,5153,5134,4392,4315,4012,3761,3606,3452,3348,2369,1946,1809,1137,353,284,155,115,88,75,2;
